beta,iteration,monthly_incidence_m1,monthly_cumulative_m1,monthly_incidence_m2,monthly_cumulative_m2,monthly_incidence_m3,monthly_cumulative_m3,monthly_incidence_m4,monthly_cumulative_m4,monthly_incidence_m5,monthly_cumulative_m5,monthly_incidence_m6,monthly_cumulative_m6,monthly_incidence_m7,monthly_cumulative_m7,monthly_incidence_m8,monthly_cumulative_m8,monthly_incidence_m9,monthly_cumulative_m9,monthly_incidence_m10,monthly_cumulative_m10,monthly_incidence_m11,monthly_cumulative_m11,monthly_incidence_m12,monthly_cumulative_m12,monthly_incidence_m13,monthly_cumulative_m13,monthly_incidence_m14,monthly_cumulative_m14,monthly_incidence_m15,monthly_cumulative_m15,monthly_incidence_m16,monthly_cumulative_m16,monthly_incidence_m17,monthly_cumulative_m17,monthly_incidence_m18,monthly_cumulative_m18,monthly_incidence_m19,monthly_cumulative_m19
0.03803,27,10.0,10.0,0.0,10.0,1.0,11.0,0.0,11.0,5.0,16.0,4.0,20.0,5.0,25.0,2.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03803,28,10.0,10.0,1.0,11.0,0.0,11.0,1.0,12.0,2.0,14.0,2.0,16.0,2.0,18.0,1.0,19.0,4.0,23.0,0.0,23.0,1.0,24.0,3.0,27.0,3.0,30.0,1.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0
0.03803,29,8.0,8.0,4.0,12.0,5.0,17.0,4.0,21.0,5.0,26.0,5.0,31.0,3.0,34.0,2.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0
0.03803,30,4.0,4.0,2.0,6.0,0.0,6.0,1.0,7.0,1.0,8.0,3.0,11.0,0.0,11.0,0.0,11.0,3.0,14.0,3.0,17.0,2.0,19.0,1.0,20.0,6.0,26.0,1.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03803,31,8.0,8.0,4.0,12.0,2.0,14.0,1.0,15.0,2.0,17.0,4.0,21.0,1.0,22.0,2.0,24.0,1.0,25.0,1.0,26.0,1.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03803,32,4.0,4.0,4.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,1.0,9.0,3.0,12.0,1.0,13.0,1.0,14.0,2.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0
0.03803,33,3.0,3.0,2.0,5.0,1.0,6.0,3.0,9.0,4.0,13.0,5.0,18.0,5.0,23.0,1.0,24.0,0.0,24.0,1.0,25.0,1.0,26.0,0.0,26.0,1.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03803,34,14.0,14.0,2.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0
0.03803,35,10.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0
0.03803,36,4.0,4.0,2.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
0.03803,37,7.0,7.0,1.0,8.0,0.0,8.0,1.0,9.0,3.0,12.0,4.0,16.0,2.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0
0.03803,38,6.0,6.0,6.0,12.0,4.0,16.0,4.0,20.0,3.0,23.0,4.0,27.0,6.0,33.0,2.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0
0.03803,39,7.0,7.0,1.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03803,40,8.0,8.0,4.0,12.0,4.0,16.0,3.0,19.0,1.0,20.0,4.0,24.0,2.0,26.0,0.0,26.0,0.0,26.0,4.0,30.0,2.0,32.0,3.0,35.0,5.0,40.0,2.0,42.0,0.0,42.0,6.0,48.0,1.0,49.0,6.0,55.0,3.0,58.0
0.03803,41,8.0,8.0,4.0,12.0,1.0,13.0,4.0,17.0,4.0,21.0,3.0,24.0,2.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0
0.03803,42,6.0,6.0,1.0,7.0,1.0,8.0,2.0,10.0,0.0,10.0,1.0,11.0,0.0,11.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03803,43,3.0,3.0,6.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03803,44,9.0,9.0,2.0,11.0,0.0,11.0,0.0,11.0,1.0,12.0,2.0,14.0,1.0,15.0,0.0,15.0,0.0,15.0,1.0,16.0,1.0,17.0,3.0,20.0,2.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0
0.03803,45,10.0,10.0,2.0,12.0,2.0,14.0,5.0,19.0,2.0,21.0,4.0,25.0,5.0,30.0,3.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0
0.03803,46,13.0,13.0,6.0,19.0,3.0,22.0,4.0,26.0,3.0,29.0,3.0,32.0,4.0,36.0,3.0,39.0,0.0,39.0,2.0,41.0,1.0,42.0,5.0,47.0,1.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0,0.0,48.0
0.03803,47,11.0,11.0,4.0,15.0,5.0,20.0,6.0,26.0,5.0,31.0,7.0,38.0,13.0,51.0,4.0,55.0,1.0,56.0,1.0,57.0,2.0,59.0,3.0,62.0,2.0,64.0,2.0,66.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0,66.0,0.0,66.0
0.03803,48,5.0,5.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
0.03803,49,9.0,9.0,1.0,10.0,0.0,10.0,0.0,10.0,1.0,11.0,1.0,12.0,4.0,16.0,3.0,19.0,1.0,20.0,0.0,20.0,2.0,22.0,3.0,25.0,7.0,32.0,6.0,38.0,3.0,41.0,4.0,45.0,1.0,46.0,4.0,50.0,2.0,52.0
0.03806,0,5.0,5.0,1.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0
0.03806,1,5.0,5.0,1.0,6.0,2.0,8.0,4.0,12.0,0.0,12.0,3.0,15.0,2.0,17.0,0.0,17.0,2.0,19.0,2.0,21.0,4.0,25.0,5.0,30.0,6.0,36.0,2.0,38.0,2.0,40.0,4.0,44.0,3.0,47.0,4.0,51.0,8.0,59.0
0.03806,2,10.0,10.0,2.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03806,3,10.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03806,4,10.0,10.0,6.0,16.0,3.0,19.0,5.0,24.0,2.0,26.0,3.0,29.0,9.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0
0.03806,5,10.0,10.0,2.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03806,6,8.0,8.0,4.0,12.0,5.0,17.0,2.0,19.0,4.0,23.0,3.0,26.0,8.0,34.0,1.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0,0.0,35.0
0.03806,7,9.0,9.0,3.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03806,8,8.0,8.0,5.0,13.0,0.0,13.0,1.0,14.0,4.0,18.0,1.0,19.0,3.0,22.0,0.0,22.0,1.0,23.0,1.0,24.0,0.0,24.0,0.0,24.0,2.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0,0.0,26.0
0.03806,9,4.0,4.0,4.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03806,10,12.0,12.0,4.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0
0.03806,11,7.0,7.0,4.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0
0.03806,12,8.0,8.0,3.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0
0.03806,13,5.0,5.0,6.0,11.0,1.0,12.0,2.0,14.0,2.0,16.0,5.0,21.0,6.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03806,14,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03806,15,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0
0.03806,16,9.0,9.0,6.0,15.0,1.0,16.0,3.0,19.0,1.0,20.0,1.0,21.0,2.0,23.0,1.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0
0.03806,17,10.0,10.0,3.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03806,18,6.0,6.0,4.0,10.0,2.0,12.0,3.0,15.0,2.0,17.0,1.0,18.0,7.0,25.0,2.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03806,19,6.0,6.0,1.0,7.0,2.0,9.0,1.0,10.0,3.0,13.0,2.0,15.0,6.0,21.0,1.0,22.0,1.0,23.0,2.0,25.0,6.0,31.0,3.0,34.0,4.0,38.0,0.0,38.0,1.0,39.0,1.0,40.0,1.0,41.0,0.0,41.0,0.0,41.0
0.03806,20,8.0,8.0,1.0,9.0,2.0,11.0,3.0,14.0,2.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,4.0,21.0,3.0,24.0,0.0,24.0,2.0,26.0,3.0,29.0,2.0,31.0,0.0,31.0,4.0,35.0,6.0,41.0,3.0,44.0,2.0,46.0
0.03806,21,9.0,9.0,3.0,12.0,3.0,15.0,5.0,20.0,4.0,24.0,5.0,29.0,10.0,39.0,3.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0,0.0,42.0
0.03806,22,6.0,6.0,2.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0
0.03806,23,4.0,4.0,5.0,9.0,1.0,10.0,2.0,12.0,4.0,16.0,5.0,21.0,5.0,26.0,1.0,27.0,1.0,28.0,1.0,29.0,1.0,30.0,2.0,32.0,2.0,34.0,0.0,34.0,2.0,36.0,1.0,37.0,1.0,38.0,3.0,41.0,3.0,44.0
0.03806,24,9.0,9.0,2.0,11.0,2.0,13.0,4.0,17.0,7.0,24.0,9.0,33.0,11.0,44.0,3.0,47.0,2.0,49.0,2.0,51.0,2.0,53.0,1.0,54.0,2.0,56.0,4.0,60.0,0.0,60.0,1.0,61.0,5.0,66.0,6.0,72.0,4.0,76.0
0.03806,25,8.0,8.0,4.0,12.0,1.0,13.0,1.0,14.0,1.0,15.0,1.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0
0.03806,26,6.0,6.0,5.0,11.0,0.0,11.0,1.0,12.0,2.0,14.0,0.0,14.0,1.0,15.0,1.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0,0.0,16.0
0.03806,27,7.0,7.0,3.0,10.0,0.0,10.0,7.0,17.0,4.0,21.0,5.0,26.0,4.0,30.0,1.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0,0.0,31.0
0.03806,28,6.0,6.0,3.0,9.0,2.0,11.0,1.0,12.0,1.0,13.0,2.0,15.0,5.0,20.0,1.0,21.0,0.0,21.0,0.0,21.0,3.0,24.0,1.0,25.0,2.0,27.0,1.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0
0.03806,29,10.0,10.0,3.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03806,30,5.0,5.0,2.0,7.0,0.0,7.0,2.0,9.0,1.0,10.0,3.0,13.0,5.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0
0.03806,31,6.0,6.0,1.0,7.0,2.0,9.0,0.0,9.0,2.0,11.0,0.0,11.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03806,32,9.0,9.0,4.0,13.0,9.0,22.0,4.0,26.0,7.0,33.0,8.0,41.0,7.0,48.0,5.0,53.0,4.0,57.0,0.0,57.0,2.0,59.0,1.0,60.0,4.0,64.0,0.0,64.0,1.0,65.0,1.0,66.0,1.0,67.0,0.0,67.0,2.0,69.0
0.03806,33,7.0,7.0,5.0,12.0,0.0,12.0,1.0,13.0,0.0,13.0,3.0,16.0,2.0,18.0,3.0,21.0,1.0,22.0,1.0,23.0,2.0,25.0,1.0,26.0,3.0,29.0,0.0,29.0,1.0,30.0,0.0,30.0,0.0,30.0,1.0,31.0,2.0,33.0
0.03806,34,7.0,7.0,3.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0
0.03806,35,8.0,8.0,3.0,11.0,2.0,13.0,1.0,14.0,5.0,19.0,6.0,25.0,2.0,27.0,2.0,29.0,0.0,29.0,1.0,30.0,2.0,32.0,2.0,34.0,3.0,37.0,1.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0,0.0,38.0
0.03806,36,6.0,6.0,3.0,9.0,1.0,10.0,0.0,10.0,3.0,13.0,1.0,14.0,2.0,16.0,1.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0
0.03806,37,8.0,8.0,3.0,11.0,1.0,12.0,1.0,13.0,1.0,14.0,2.0,16.0,3.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03806,38,10.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,13.0,4.0,17.0,4.0,21.0,5.0,26.0,4.0,30.0,2.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0
0.03806,39,12.0,12.0,3.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0
0.03806,40,6.0,6.0,4.0,10.0,2.0,12.0,1.0,13.0,1.0,14.0,2.0,16.0,2.0,18.0,2.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0
0.03806,41,8.0,8.0,3.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,12.0,1.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03806,42,6.0,6.0,1.0,7.0,1.0,8.0,3.0,11.0,2.0,13.0,5.0,18.0,4.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0,0.0,22.0
0.03806,43,7.0,7.0,3.0,10.0,2.0,12.0,2.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,2.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03806,44,7.0,7.0,4.0,11.0,1.0,12.0,1.0,13.0,2.0,15.0,1.0,16.0,5.0,21.0,1.0,22.0,0.0,22.0,2.0,24.0,1.0,25.0,1.0,26.0,0.0,26.0,1.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03806,45,5.0,5.0,3.0,8.0,1.0,9.0,5.0,14.0,1.0,15.0,1.0,16.0,2.0,18.0,1.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0,0.0,19.0
0.03806,46,7.0,7.0,4.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0
0.03806,47,10.0,10.0,4.0,14.0,0.0,14.0,2.0,16.0,4.0,20.0,3.0,23.0,5.0,28.0,4.0,32.0,1.0,33.0,3.0,36.0,3.0,39.0,3.0,42.0,0.0,42.0,2.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0,0.0,44.0
0.03806,48,6.0,6.0,3.0,9.0,1.0,10.0,4.0,14.0,3.0,17.0,0.0,17.0,1.0,18.0,3.0,21.0,1.0,22.0,0.0,22.0,0.0,22.0,1.0,23.0,1.0,24.0,0.0,24.0,1.0,25.0,1.0,26.0,0.0,26.0,0.0,26.0,1.0,27.0
0.03806,49,7.0,7.0,2.0,9.0,1.0,10.0,4.0,14.0,4.0,18.0,2.0,20.0,9.0,29.0,4.0,33.0,1.0,34.0,2.0,36.0,2.0,38.0,1.0,39.0,7.0,46.0,3.0,49.0,3.0,52.0,4.0,56.0,2.0,58.0,2.0,60.0,4.0,64.0
0.03813,0,4.0,4.0,3.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0
0.03813,1,5.0,5.0,4.0,9.0,4.0,13.0,1.0,14.0,2.0,16.0,2.0,18.0,3.0,21.0,0.0,21.0,1.0,22.0,0.0,22.0,2.0,24.0,3.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0,0.0,27.0
0.03813,2,8.0,8.0,2.0,10.0,0.0,10.0,2.0,12.0,0.0,12.0,1.0,13.0,0.0,13.0,0.0,13.0,1.0,14.0,1.0,15.0,1.0,16.0,1.0,17.0,1.0,18.0,3.0,21.0,1.0,22.0,1.0,23.0,2.0,25.0,6.0,31.0,4.0,35.0
0.03813,3,10.0,10.0,3.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0
0.03813,4,6.0,6.0,4.0,10.0,3.0,13.0,5.0,18.0,5.0,23.0,7.0,30.0,5.0,35.0,3.0,38.0,0.0,38.0,3.0,41.0,2.0,43.0,6.0,49.0,5.0,54.0,3.0,57.0,0.0,57.0,0.0,57.0,0.0,57.0,0.0,57.0,0.0,57.0
0.03813,5,6.0,6.0,6.0,12.0,2.0,14.0,3.0,17.0,7.0,24.0,5.0,29.0,10.0,39.0,2.0,41.0,2.0,43.0,6.0,49.0,5.0,54.0,9.0,63.0,7.0,70.0,3.0,73.0,0.0,73.0,0.0,73.0,0.0,73.0,1.0,74.0,0.0,74.0
0.03813,6,7.0,7.0,5.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03813,7,7.0,7.0,2.0,9.0,0.0,9.0,0.0,9.0,1.0,10.0,0.0,10.0,1.0,11.0,0.0,11.0,0.0,11.0,0.0,11.0,1.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03813,8,7.0,7.0,1.0,8.0,2.0,10.0,0.0,10.0,2.0,12.0,2.0,14.0,3.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,3.0,20.0,0.0,20.0
0.03813,9,10.0,10.0,2.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0,0.0,12.0
0.03813,10,7.0,7.0,1.0,8.0,2.0,10.0,3.0,13.0,0.0,13.0,1.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0,0.0,14.0
0.03813,11,10.0,10.0,1.0,11.0,3.0,14.0,0.0,14.0,1.0,15.0,3.0,18.0,3.0,21.0,1.0,22.0,1.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0,0.0,23.0
